model,scenario,region,variable,unit,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|C4F10,kt C4F10/yr,0.099127312,,,,0.096756081,,,,,0.079603082,,,,,0.06588069,,,,,0.054902769,,,,,0.046120454,,,,,0.039094588,,,,,,,,,,0.028977347,,,,,,,,,,0.022502321,,,,,,,,,,0.018358313,,,,,,,,,,0.010991167,,,,,,,,,,0.010991167
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|C5F12,kt C5F12/yr,0.059662352,,,,0.058235165,,,,,0.047911186,,,,,0.039652007,,,,,0.03304466,,,,,0.027758795,,,,,0.023530095,,,,,,,,,,0.01744077,,,,,,,,,,0.013543607,,,,,,,,,,0.011049428,,,,,,,,,,0.00661532,,,,,,,,,,0.00661532
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|C6F14,kt C6F14/yr,0.09003597,,,,0.143315441,,,,,0.143315441,,,,,0.143315441,,,,,0.143315441,,,,,0.143315441,,,,,0.143315441,,,,,,,,,,0.143315441,,,,,,,,,,0.143315441,,,,,,,,,,0.143315441,,,,,,,,,,0.143315441,,,,,,,,,,0.143315441
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|C7F16,kt C7F16/yr,0.188386377,,,,0.183879974,,,,,0.151281578,,,,,0.125202875,,,,,0.104339899,,,,,0.087649559,,,,,0.074297262,,,,,,,,,,0.055069963,,,,,,,,,,0.042764508,,,,,,,,,,0.034889033,,,,,,,,,,0.02088815,,,,,,,,,,0.02088815
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|C8F18,kt C8F18/yr,0.121077361,,,,0.118181062,,,,,0.097229824,,,,,0.080468843,,,,,0.067060049,,,,,0.05633304,,,,,0.047751417,,,,,,,,,,0.035393885,,,,,,,,,,0.027485076,,,,,,,,,,0.022423448,,,,,,,,,,0.013424973,,,,,,,,,,0.013424973
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|c-C4F8,kt cC4F8/yr,2.138385452,,,,1.92868473,,,,,1.798783989,,,,,1.696649095,,,,,1.617536087,,,,,1.557488741,,,,,1.513210197,,,,,,,,,,1.461468532,,,,,,,,,,1.44552639,,,,,,,,,,1.453870186,,,,,,,,,,1.35299089,,,,,,,,,,1.35299089
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CF4,kt CF4/yr,14.73336448,,,,13.28958215,,,,,12.39521997,,,,,11.6920247,,,,,11.14733434,,,,,10.73391041,,,,,10.42905414,,,,,,,,,,10.07281454,,,,,,,,,,9.963053434,,,,,,,,,,10.02050018,,,,,,,,,,9.325949669,,,,,,,,,,9.325949669
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CH4,Mt CH4/yr,378.9461758,,,,390.6675423,,,,,397.0646339,,,,,423.8826593,,,,,458.8554454,,,,,489.68051,,,,,514.1105836,,,,,,,,,,556.9660992,,,,,,,,,,583.4326377,,,,,,,,,,596.2380981,,,,,,,,,,591.9990234,,,,,,,,,,565.9100952
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CO,Mt CO/yr,767.6208765,,,,749.8683296,,,,,715.3681504,,,,,694.7757387,,,,,672.3977251,,,,,636.6668709,,,,,637.0916967,,,,,,,,,,606.4980186,,,,,,,,,,558.6068309,,,,,,,,,,508.3429151,,,,,,,,,,455.2233882,,,,,,,,,,383.1644086
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CO2|AFOLU,Mt CO2/yr,3555.369437,,,,5307.826812,,,,,4347.067284,,,,,5031.127795,,,,,5743.864682,,,,,6480.427765,,,,,6040.327326,,,,,,,,,,5100.955794,,,,,,,,,,3974.382953,,,,,,,,,,3101.506762,,,,,,,,,,2430.572118,,,,,,,,,,2267.748468
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,36334.87586,,,,36669.88384,,,,,37972.00756,,,,,41916.06585,,,,,48039.24935,,,,,54411.10274,,,,,59973.0128,,,,,,,,,,68609.94516,,,,,,,,,,75123.0433,,,,,,,,,,79517.50781,,,,,,,,,,84520.61719,,,,,,,,,,87075.35938
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-125,kt HFC125/yr,103.1366,,,,114.0136144,,,,,134.3766299,,,,,160.6850658,,,,,190.3625644,,,,,225.1364391,,,,,261.7623619,,,,,,,,,,335.320816,,,,,,,,,,419.4676145,,,,,,,,,,464.844826,,,,,,,,,,492.0388827,,,,,,,,,,487.316515
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-134a,kt HFC134a/yr,273.2599,,,,367.0116115,,,,,428.4593432,,,,,507.5981385,,,,,596.6741032,,,,,700.900462,,,,,810.5570038,,,,,,,,,,1029.406373,,,,,,,,,,1278.928089,,,,,,,,,,1412.943457,,,,,,,,,,1490.484904,,,,,,,,,,1474.094166
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-143a,kt HFC143a/yr,31.8075,,,,51.20852224,,,,,60.35444936,,,,,72.17072134,,,,,85.50018968,,,,,101.1186872,,,,,117.5689587,,,,,,,,,,150.6073327,,,,,,,,,,188.4013208,,,,,,,,,,208.7822192,,,,,,,,,,220.9962157,,,,,,,,,,218.8752368
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-152a,kt HFC152a/yr,49.7374,,,,66.64776691,,,,,68.36129374,,,,,69.81862488,,,,,71.27594809,,,,,72.47707561,,,,,73.67821107,,,,,,,,,,75.80763546,,,,,,,,,,77.49787178,,,,,,,,,,78.52931011,,,,,,,,,,78.84207415,,,,,,,,,,78.47607351
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-227ea,kt HFC227ea/yr,5.8267,,,,6.461364224,,,,,7.983240911,,,,,9.39454022,,,,,10.80583844,,,,,12.04039537,,,,,13.27495231,,,,,,,,,,14.70365065,,,,,,,,,,14.88531426,,,,,,,,,,14.65832017,,,,,,,,,,14.15682798,,,,,,,,,,13.52735829
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-23,kt HFC23/yr,15.53380421,,,,9.483039906,,,,,7.58643083,,,,,6.069144056,,,,,4.855314941,,,,,3.884249459,,,,,3.107400054,,,,,,,,,,1.988734946,,,,,,,,,,1.27279007,,,,,,,,,,0.81458559,,,,,,,,,,0,,,,,,,,,,0
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-236fa,kt HFC236fa/yr,0.3282,,,,0.468400649,,,,,0.562250374,,,,,0.685499102,,,,,0.822277287,,,,,0.984992185,,,,,1.160647443,,,,,,,,,,1.506203292,,,,,,,,,,1.886763733,,,,,,,,,,2.143799845,,,,,,,,,,2.282772491,,,,,,,,,,2.287270422
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-245fa,kt HFC245fa/yr,13.3898,,,,19.1096618,,,,,22.93851328,,,,,27.96677599,,,,,33.54700921,,,,,40.18540023,,,,,47.35172802,,,,,,,,,,61.44960646,,,,,,,,,,76.97559122,,,,,,,,,,87.46206937,,,,,,,,,,93.13183151,,,,,,,,,,93.31533667
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-32,kt HFC32/yr,83.7911,,,,64.85834682,,,,,77.04187991,,,,,92.654257,,,,,110.1319119,,,,,130.5738634,,,,,152.0260325,,,,,,,,,,194.5061799,,,,,,,,,,242.2298248,,,,,,,,,,266.4583101,,,,,,,,,,278.8864368,,,,,,,,,,271.9238408
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-365mfc,kt HFC365mfc/yr,4.443,,,,5.967332162,,,,,6.966425962,,,,,8.253163122,,,,,9.701471166,,,,,11.3961132,,,,,13.17904591,,,,,,,,,,16.7373717,,,,,,,,,,20.79440672,,,,,,,,,,22.97339559,,,,,,,,,,24.23416106,,,,,,,,,,23.96766002
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HFC-4310mee,kt HFC4310/yr,0.846,,,,1.133634062,,,,,1.162780011,,,,,1.187568241,,,,,1.212356337,,,,,1.232786715,,,,,1.253217228,,,,,,,,,,1.289437317,,,,,,,,,,1.318187109,,,,,,,,,,1.335731187,,,,,,,,,,1.341051095,,,,,,,,,,1.334825668
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CCl4,kt CCl4/yr,37.87304729,35.12007312,32.04670829,28.90215011,26.20061395,22.92948983,20.3584954,17.22582338,14.28697607,11.29275616,11.58556351,11.41161773,11.7835288,11.68868674,11.62548616,11.85103476,11.85902753,12.15576947,11.9778479,12.08076513,11.95821617,12.37361368,12.3143477,12.27881282,12.26700906,12.5360441,12.32250526,12.63900253,12.47292592,12.57977774,12.71036067,12.60756704,12.77770183,12.71446006,12.66703903,12.89254642,12.88467725,12.89262882,12.91640113,12.95599419,13.01140799,13.08264254,12.91259014,13.0075558,13.11834221,13.24494936,13.13026956,13.28060783,13.18965915,13.10662085,13.2886006,13.22929341,13.17789659,13.39151783,13.36385213,13.3440968,13.33225184,13.32831725,13.33229304,13.3441792,13.62108341,13.399593,13.43521027,13.47873791,13.53017593,13.33241664,13.64887271,13.46693416,13.54210329,13.36807511,13.70826229,13.55005486,13.64895511,13.49865804,13.60546866,13.46308197,13.57780296,13.70043432,13.57386837,13.57386837
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CFC-11,kt CFC11/yr,56.44691887,54.0754823,51.67361545,49.9260204,47.70456857,45.68526768,43.8724649,42.04227339,40.42292717,38.79053941,37.14511011,35.48663925,34.2715949,32.82396935,31.36764943,30.13086917,28.88974173,27.87250113,26.6270265,25.60543872,24.35561691,23.55791597,22.53632819,21.51474041,20.72138665,19.93238008,19.14772068,18.36740847,17.59144344,16.8198256,16.05255493,15.51786547,14.76363635,14.24198844,13.72903489,13.22477571,12.50097686,12.00975922,11.75546997,11.05775422,10.59261967,10.13617949,9.916667697,9.481963425,8.827719493,8.634290791,8.453903636,7.830089978,7.667091551,7.288900646,7.147638129,6.791183134,6.443422503,6.104356237,6.002218358,5.684888002,5.376252009,5.304544405,5.017644323,4.739438605,4.698161275,4.441691467,4.193916024,4.183068968,3.957029435,3.739684266,3.53103346,3.559311043,3.372396148,3.194175618,3.024649451,2.863817648,2.71168021,2.796471159,2.666069631,2.316128443,2.427002485,2.322684049,2.227059977,2.227059977
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CFC-113,kt CFC113/yr,0,0.205350681,2.136683932,2.231180302,2.018984598,2.116796526,2.217924012,2.322367056,2.120118026,2.227876627,2.028943156,2.140017315,2.254407032,2.062104676,2.179809951,2.300830784,2.115159544,2.239495935,2.057140252,2.184792201,2.315759707,2.140035141,1.964310574,2.408601269,1.929500187,2.37710644,2.211328547,2.045550654,2.189780392,2.027318057,2.174863353,2.325724206,2.169892987,2.014061767,2.168238179,2.325730148,2.176530044,2.027329941,2.188137468,2.352260553,1.899683934,2.37381465,2.23456122,2.09530779,1.956054359,2.436816191,1.994186246,2.168256004,2.345641321,1.906326933,2.393719881,1.957721051,2.138421925,2.322438358,2.199762717,2.077087076,2.264419066,2.145058983,2.0256989,2.216346448,2.100301923,2.294265029,2.181536061,2.068807094,2.266085758,2.156672348,2.047258939,2.24785316,2.141755309,2.345665088,1.932875164,2.446792574,2.037318207,2.244543544,2.145076809,2.045610073,2.256150968,2.15999979,2.063848612,2.063848612
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CFC-114,kt CFC114/yr,0,0.099703672,0.93383774,0.926396776,0.918955812,0.911514847,0.904073883,0.896632919,0.889191954,0.88175099,0.874310026,0.866869061,1.141441301,0.853475326,0.846034361,0.838593397,0.831152433,1.105724672,0.817758697,0.810317733,1.084889972,0.796923997,1.071496236,0.783530261,1.0581025,0.770136525,1.044708765,0.75674279,1.031315029,0.743349054,1.017921293,0.729955318,1.004527557,0.998574786,0.710608811,0.98518105,0.979228279,0.973275507,0.967322736,0.679356761,0.953929,0.947976229,0.942023457,0.936070686,0.930117914,0.924165143,0.918212371,0.9122596,0.906306828,0.900354057,0.894401286,0.888448514,0.882495743,0.876542971,0.8705902,0.864637428,0.858684657,1.134745089,0.848267307,0.842314535,0.836361764,1.112422196,0.825944414,0.819991642,1.096052075,0.809574292,0.803621521,1.079681953,0.793204171,0.787251399,1.063311832,0.776834049,1.052894482,0.766416699,1.042477131,0.755999349,1.032059781,1.027595203,0.741117421,0.741117421
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CFC-115,kt CFC115/yr,0,0,0.152278579,0,0.150866412,0,0.149454245,0,0,0.147100634,0,0.145688467,0,0,0.143334856,0,0.141922689,0,0.140510522,0,0.139098355,0,0.137686189,0,0,0.135332577,0,0.133920411,0,0.132508244,0,0.131096077,0,0.12968391,0,0.128271743,0,0.126859577,0,0.12544741,0,0.124035243,0,0.122623076,0,0.121210909,0,0.119798743,0,0.118386576,0,0.116974409,0.116503687,0,0.11509152,0,0.113679353,0,0.112267187,0,0.11085502,0.110384298,0,0.108972131,0,0.107559964,0,0.106147797,0.105677075,0,0.104264908,0,0.102852741,0.102382019,0,0.100969852,0,0.099557686,0.099086963,0.099086963
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CFC-12,kt CFC12/yr,22.19505775,20.46570832,18.72660514,17.17770185,15.8209492,14.45834429,13.48979444,12.31934018,11.14498442,10.36663446,9.588284494,8.809934532,8.03158457,7.453188259,6.676789049,6.300297142,5.727753086,5.357113435,4.790421635,4.425634238,4.064748346,3.707763957,3.554634723,3.207404092,2.864074966,2.724600994,2.391025627,2.261305414,2.137437457,1.819468103,1.905307557,1.599042714,1.496633027,1.400075595,1.109416766,1.222566745,1.143566079,0.870464016,1.001170761,0.739773209,0.682230813,0.830494323,0.586653538,0.546667907,0.512534532,0.484253413,0.461824548,0.44524794,0.434523586,0.229697836,0.428680893,0.235559654,0.24629357,0.262879741,0.285318168,0.31360885,0.147798136,0.185842577,0.029785622,0.277537473,0.133185029,0.19268774,0.058089054,0.127345523,0.002500597,0.081510825,0.166373309,0.057134397,0.15175064,0.052265486,0,0.064953341,0,0.097148715,0.021072582,0.148851606,0.082529232,0.020108363,0,0
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CH2Cl2,kt CH2Cl2/yr,1517.292983,,,,1951.945262,,,,,2236.829625,,,,,2603.73341,,,,,3016.707962,,,,,3499.922867,,,,,4008.313221,,,,,,,,,,5022.944054,,,,,,,,,,6179.778216,,,,,,,,,,6801.101114,,,,,,,,,,7160.59926,,,,,,,,,,7084.60842
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CH3Br,kt CH3Br/yr,138.4046023,,,,137.8682669,,,,,133.988526,,,,,130.8847349,,,,,128.4017004,,,,,126.4152777,,,,,124.8261365,,,,,,,,,,122.5377743,,,,,,,,,,121.0732245,,,,,,,,,,120.1359144,,,,,,,,,,118.469581,,,,,,,,,,118.469581
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CH3CCl3,kt CH3CCl3/yr,1.590139341,1.570380153,1.682339138,1.683801699,1.530861777,1.664042511,1.642820762,1.665505071,1.48988084,1.556471207,1.666967632,1.579155516,1.733557998,1.447437343,1.601839825,1.800148365,1.557933768,1.51402771,1.71233625,1.71233625,1.470121652,1.668430192,1.668430192,1.668430192,1.426215595,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135,1.624524135
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CH3Cl,kt CH3Cl/yr,5383.871588,,,,5305.462923,,,,,5256.892067,,,,,5218.703068,,,,,5189.122124,,,,,5166.669973,,,,,5150.113895,,,,,,,,,,5130.7673,,,,,,,,,,5124.806414,,,,,,,,,,5127.926222,,,,,,,,,,5090.206701,,,,,,,,,,5090.206701
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|CHCl3,kt CHCl3/yr,403.9480844,,,,400.5293926,,,,,375.7992731,,,,,356.0151883,,,,,340.1879096,,,,,327.5261179,,,,,317.3966653,,,,,,,,,,302.8102607,,,,,,,,,,293.4749743,,,,,,,,,,287.5004029,,,,,,,,,,276.8789137,,,,,,,,,,276.8789137
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|Halon-1202,kt Halon1202/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|Halon-1211,kt Halon1211/yr,2.76297711,2.329188566,2.439828115,2.286757538,2.133686962,1.980616385,2.108263776,1.972201041,1.836138306,1.700075571,1.564012836,1.427950102,1.572605334,1.453550441,1.334495548,1.215440655,1.377103729,1.275056678,0.89229166,1.334672702,0.968915525,0.866868474,1.04553939,0.960500181,0.875460972,0.790421762,0.705382553,0.620343344,0.816022102,0.747990734,0.679959367,0.611928,0.543896632,0.475865265,0.688551865,0.356810372,0.569496972,0.518473446,0.467449921,0.416426395,0.36540287,0.314379344,0.544073786,0.229340135,0.459034576,0.144300926,0.373995367,0.339979684,0.305964,0.271948316,0.237932632,0.203916949,0.169901265,0.135885581,0.382587865,0.084862056,0.331564339,0.03383853,0.280540814,0.263532972,0,0.212509446,0.195501605,0.178493763,0.161485921,0.144478079,0.127470237,0.110462395,0.093454553,0.076446712,0.05943887,0.042431028,0.025423186,0.289133311,0.008415344,0,0.255117628,0,0,0
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|Halon-1301,kt Halon1301/yr,1.14014942,1.14014942,1.14014942,1.14014942,0.893396726,1.136745989,1.136745989,0.889993294,1.133342558,0.886589863,1.129939126,0.883186432,1.126535695,0.879783001,0.87637957,0.872976139,0.869572708,0.866169277,0.862765846,0.859362415,0.855958983,0.852555552,0.849152121,0.598995996,0.838941828,0.835538397,0.832134966,0.58197884,0.821924672,0.571768547,0.811714379,0.561558254,0.801504086,0.551347961,0.791293792,0.541137667,0.781083499,0.530927374,0.524120512,0.764066344,0.513910218,0.507103356,0.747049188,0.496893063,0.490086201,0.483279338,0.72322517,0.473069045,0.466262183,0.459455321,0.452648458,0.69259429,0.442438165,0.435631303,0.428824441,0.422017579,0.415210716,0.408403854,0.401596992,0.641542824,0.391386699,0.384579836,0.377772974,0.370966112,0.36415925,0.357352388,0.350545525,0.343738663,0.583684495,0.33352837,0.326721508,0.319914645,0.313107783,0.306300921,0.299494059,0.292687197,0.532633029,0.282476903,0.275670041,0.275670041
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|Halon-2402,kt Halon2402/yr,0.145021598,0.129751383,0,0.083940738,0.068670522,0.053400307,0.038130092,0.022859877,0.007589662,0,0,0,0,0,0,0.335944735,0,0,0,0.290134089,0,0,0.259593659,0,0.244323443,0,0.229053228,0,0.213783013,0,0.198512798,0,0.183242583,0,0.167972367,0.167972367,0,0.152702152,0,0.137431937,0.137431937,0.137431937,0,0.122161722,0.122161722,0,0.106891507,0.106891507,0.106891507,0,0.091621291,0.091621291,0.091621291,0.091621291,0,0.076351076,0.076351076,0.076351076,0.076351076,0,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0.061080861,0,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0.045810646,0,0.03054043,0.03054043,0.03054043
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HCFC-141b,kt HCFC141b/yr,55.70344713,55.60667596,55.44848347,55.43174151,55.37405199,54.2610556,53.20761464,52.23420287,51.15842223,50.38601642,48.3349581,46.70825138,44.75583014,43.26870804,41.69969084,40.25165039,38.74218862,37.17130551,35.94474479,34.6977103,33.43020203,32.14221999,30.83376417,29.91057829,28.60212247,27.47606474,26.55287887,25.65016677,24.56505659,23.68281827,22.82105373,21.7768911,21.1384722,20.33812899,19.55825956,19.00173576,18.0804158,17.56483956,16.88733901,16.02744038,15.77615733,14.97768003,14.58494645,13.8274167,13.47563068,12.96192035,12.46868379,11.99592101,11.54363201,11.11181679,10.70047534,10.30960767,9.93921378,9.589293664,9.259847325,8.950874763,8.459504115,8.373877193,7.923454099,7.675902868,7.245953551,7.22174796,6.832746197,6.443744434,6.460486397,6.112432188,5.764377979,5.822067496,5.312088978,5.390252272,5.103619394,4.816986516,4.733225501,4.4670664,4.403779162,4.158093838,4.115280377,3.89006883,3.664857283,3.664857283
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HCFC-142b,kt HCFC142b/yr,21.0211795,20.88791816,20.74546932,20.59383297,20.60302047,20.1021739,19.57376482,19.35781594,18.9626682,18.54914545,17.94723633,17.3177647,16.83074192,16.15533277,15.79238383,15.25023602,14.6897132,14.28082674,13.86275277,13.4354913,12.99904232,12.55340584,12.26859321,11.81376923,11.5197691,11.05575761,10.92258133,10.45856984,10.32539356,9.861382074,9.728205797,9.264194307,9.301029389,8.846205403,8.722216631,8.437404004,8.322602735,8.046977612,7.771352489,7.665738725,7.569312464,7.31206235,7.224823593,6.976760983,6.89870973,6.659834624,6.760982234,6.370470777,6.310794533,6.260305793,6.219004557,6.016879467,5.814754377,5.782640645,5.759714418,5.575964336,5.562225612,5.387663034,5.383111815,5.387748099,5.23156053,5.07537296,5.089196749,4.942196683,4.965207976,4.997406773,4.698770357,4.900980512,4.611531601,4.652917902,4.703491707,4.593241658,4.482991609,4.542752918,4.441690373,4.510639186,4.248752787,4.3177016,4.395837917,4.395837917
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|HCFC-22,kt HCFC22/yr,323.7349044,319.240049,315.4059079,311.8830758,308.4346303,295.6017515,283.9299892,273.005285,262.9591694,253.7748185,235.9287591,219.5932212,204.5383731,190.6468654,177.7774342,165.7649011,155.013591,144.9132618,135.5356574,126.9525218,118.197117,110.2959675,102.8757537,96.12070207,89.78193283,84.03171518,78.75756653,73.68669241,69.11580194,65.06880977,60.97621232,57.55586774,54.25022975,51.19569559,48.24391071,45.82798146,43.37840425,41.16797354,39.04833479,37.30423977,35.50258215,33.91615638,32.39660791,31.08033397,29.81898001,28.60058869,27.56155725,26.55353114,25.71290757,24.74297745,24.06488979,23.3938928,22.56967459,22.0133842,21.58862439,20.85033148,20.50440629,20.1296998,19.56590011,19.23415627,18.84971646,18.6973325,18.19554345,18.05025016,17.69194902,17.54178907,17.31501851,17.14803458,16.89248272,16.68476015,16.67322145,16.42476026,16.3605256,16.19576568,16.06687774,15.97386178,15.76836323,15.88348846,15.6013793,15.6013793
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|N2O,kt N2O/yr,11477.18741,,,,12229.4456,,,,,12500.59108,,,,,13142.56106,,,,,13711.80613,,,,,14288.36628,,,,,14670.80657,,,,,,,,,,15344.97913,,,,,,,,,,15987.97151,,,,,,,,,,16716.24483,,,,,,,,,,17526.26869,,,,,,,,,,18129.71261
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|NF3,kt NF3/yr,3.445940034,,,,3.515172369,,,,,3.647601972,,,,,3.85577143,,,,,4.031211362,,,,,4.193624014,,,,,4.345715916,,,,,,,,,,4.709522869,,,,,,,,,,4.872745008,,,,,,,,,,4.984751816,,,,,,,,,,5.024086567,,,,,,,,,,5.12176447
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|NH3,Mt NH3/yr,68.05159309,,,,72.68516299,,,,,74.92873533,,,,,78.48348698,,,,,82.15335702,,,,,85.99607631,,,,,88.38210738,,,,,,,,,,91.03419669,,,,,,,,,,94.2192639,,,,,,,,,,98.59652246,,,,,,,,,,104.2025941,,,,,,,,,,108.5190726
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|NOx,Mt NO2/yr,133.141408,,,,131.5669079,,,,,124.3515363,,,,,135.5444071,,,,,152.1014186,,,,,167.7387724,,,,,178.99954,,,,,,,,,,183.5793232,,,,,,,,,,182.5225894,,,,,,,,,,177.3198698,,,,,,,,,,170.6335,,,,,,,,,,160.1343484
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|OC,Mt OC/yr,31.45580191,,,,32.23811589,,,,,27.7639395,,,,,29.55970617,,,,,31.87754654,,,,,34.08657724,,,,,32.82497166,,,,,,,,,,29.5708287,,,,,,,,,,25.4941369,,,,,,,,,,21.85881637,,,,,,,,,,17.77125709,,,,,,,,,,15.14430163
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|SF6,kt SF6/yr,9.092413287,,,,9.275088842,,,,,9.624515897,,,,,10.17378917,,,,,10.63670273,,,,,11.06524267,,,,,11.46655042,,,,,,,,,,12.42648679,,,,,,,,,,12.85716264,,,,,,,,,,13.15270237,,,,,,,,,,13.25649054,,,,,,,,,,13.5142222
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|SO2F2,kt SO2F2/yr,3.941139759,,,,3.554651976,,,,,3.315239116,,,,,3.126999952,,,,,2.981191149,,,,,2.870521212,,,,,2.788913882,,,,,,,,,,2.693551685,,,,,,,,,,2.664169607,,,,,,,,,,2.679547594,,,,,,,,,,2.493622554,,,,,,,,,,2.493622554
IMAGE 3.4,SSP5 - Medium Emissions,World,Emissions|Sulfur,Mt SO2/yr,75.16935643,,,,71.3442371,,,,,54.16622897,,,,,57.97593508,,,,,63.16707933,,,,,68.09937029,,,,,72.5587046,,,,,,,,,,62.27638127,,,,,,,,,,55.16797236,,,,,,,,,,46.592659,,,,,,,,,,42.77856064,,,,,,,,,,35.04981995
